vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW	is.bnAb
IGHV4-39	14	2.1	IGLV1-40	12	0.0	0.0	0	0	0
IGHV3-23	17	2.15	IGKV1-16	9	0.0	0.0	0	0	0
IGHV3-53	12	2.25	IGKV1-17	9	0.12	0.07	0	0	0
IGHV4-31	11	1.35	IGLV1-51	11	0.07	0.09	0	0	0
IGHV1-2	12	0.6	IGKV1-39	9	0.25	0.22	0	0	0
IGHV3-30	14	2.4000000000000004	IGKV1-5	8	0.0	0.0	0	0	0
IGHV3-21	14	1.2000000000000002	IGKV1-5	9	0.1	0.07	0	0	0
IGHV3-11	13	2.6500000000000004	IGKV2-28	9	0.16	0.1	0	0	0
IGHV3-11	13	2.6500000000000004	IGKV1-12	10	0.14	0.12	0	0	0
IGHV3-21	14	3.1	IGKV3-20	9	0.02	0.0	0	0	0
IGHV3-11	13	1.8000000000000003	IGKV3-20	6	0.17	0.15	0	0	0
IGHV3-30	20	2.7	IGKV4-1	9	0.08	0.04	0	0	0
IGHV5-51	13	2.2	IGKV1-9	10	0.12	0.1	0	0	0
IGHV3-30-3	20	2.2	IGKV3-15	9	0.19	0.21	0	0	0
IGHV5-51	13	1.7500000000000002	IGKV1-16	9	0.04	0.01	0	0	0
IGHV3-9	20	2.150000000000001	IGKV1-5	9	0.13	0.12	0	0	0
IGHV3-9	20	2.400000000000001	IGKV3-11	9	0.12	0.11	0	0	0
IGHV3-43	13	1.2500000000000002	IGLV3-10	11	0.16	0.15	0	0	0
IGHV4-4	13	4.05	IGKV3-20	9	0.08	0.05	0	0	0
IGHV3-9	20	2.15	IGKV3-11	9	0.1	0.07	0	0	0
IGHV3-64D	14	1.8	IGKV3-15	10	0.19	0.17	0	0	0
IGHV4-31	13	2.0	IGLV1-44	11	0.18	0.2	0	0	0
IGHV4-31	13	0.9999999999999999	IGLV1-51	11	0.11	0.11	0	0	0
IGHV4-31	13	0.9999999999999999	IGLV1-51	11	0.1	0.06	0	0	0
IGHV4-31	13	0.8999999999999999	IGLV1-51	11	0.24	0.23	0	0	0
IGHV4-31	13	0.8999999999999999	IGLV1-51	11	0.09	0.06	0	0	0
IGHV3-64D	14	2.65	IGKV2-30	9	0.12	0.1	0	0	0
IGHV1-2	12	0.9	IGLV5-45	9	0.11	0.1	0	0	0
IGHV1-18	14	0.6	IGKV3-11	10	0.31	0.33	0	0	0
IGHV4-31	11	2.4	IGKV1-NL1	11	0.16	0.12	0	0	0
IGHV1-8	15	1.7500000000000002	IGKV1-16	9	0.07	0.04	0	0	0
IGHV3-30	21	3.6	IGKV3-20	9	0.09	0.07	0	0	0
IGHV1-58	11	1.75	IGKV1-5	6	0.0	0.0	0	0	0
IGHV3-48	12	2.1	IGKV1-17	9	0.0	0.0	0	0	0
IGHV4-39	14	2.7	IGLV9-49	13	0.0	0.0	0	0	0
IGHV4-4	15	1.2	IGLV1-40	11	0.05	0.04	0	0	0
IGHV3-30	14	2.05	IGLV1-47	11	0.0	0.0	0	0	0
IGHV3-64D	14	1.9000000000000004	IGLV1-51	11	0.12	0.1	0	0	0
IGHV4-39	17	2.6500000000000004	IGLV1-47	12	0.14	0.16	0	0	0
IGHV3-64	14	3.2	IGLV2-14	10	0.11	0.07	0	0	0
IGHV4-39	17	2.85	IGKV3-20	10	0.08	0.07	0	0	0
IGHV4-39	17	4.6	IGLV1-44	10	0.12	0.09	0	0	0
IGHV4-39	14	1.7000000000000002	IGLV3-21	10	0.12	0.09	0	0	0
IGHV4-39	17	4.65	IGLV2-11	10	0.1	0.07	0	0	0
IGHV4-39	14	1.6	IGKV4-1	9	0.05	0.02	0	0	0
IGHV4-39	17	3.3	IGKV1-27	9	0.12	0.09	0	0	0
IGHV4-39	17	3.3	IGKV1-27	9	0.08	0.06	0	0	0
IGHV4-39	14	2.1	IGKV1-5	10	0.06	0.06	0	0	0
IGHV4-39	17	4.8	IGLV1-40	10	0.1	0.04	0	0	0
IGHV4-39	14	2.3	IGKV1-39	8	0.28	0.18	0	0	0
IGHV4-39	17	2.15	IGLV2-14	10	0.05	0.04	0	0	0
IGHV4-39	14	2.05	IGKV3-20	10	0.09	0.1	0	0	0
IGHV4-39	17	4.55	IGLV1-40	11	0.12	0.07	0	0	0
IGHV4-39	17	4.55	IGLV1-40	11	0.13	0.09	0	0	0
IGHV4-39	14	0.4	IGKV1-39	9	0.18	0.13	0	0	0
IGHV4-39	17	1.7500000000000002	IGKV3-11	6	0.06	0.06	0	0	0
IGHV4-39	14	2.1500000000000004	IGLV1-47	11	0.22	0.18	0	0	0
IGHV4-39	17	4.9	IGLV1-51	12	0.08	0.06	0	0	0
IGHV4-39	17	4.15	IGLV1-51	12	0.11	0.05	0	0	0
IGHV4-39	17	4.9	IGLV1-51	12	0.08	0.06	0	0	0
IGHV4-39	17	4.9	IGLV1-51	12	0.11	0.09	0	0	0
IGHV6-1	10	0.95	IGKV2-28	9	0.06	0.07	0	0	0
IGHV2-70	21	4.999999999999999	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-59	15	1.4	IGLV1-51	11	0.16	0.13	0	0	0
IGHV4-31	11	0.2	IGKV2-30	10	0.11	0.07	0	0	0
IGHV3-30	21	4.75	IGKV1-5	9	0.07	0.07	0	0	0
IGHV3-30	21	4.35	IGKV1-5	9	0.06	0.06	0	0	0
IGHV3-30	21	4.75	IGKV1-5	9	0.08	0.06	0	0	0
IGHV4-61	12	1.45	IGKV1D-8	9	0.0	0.0	0	0	0
IGHV4-34	14	3.85	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-48	12	0.7	IGLV4-60	10	0.04	0.04	0	0	0
IGHV4-39	14	1.9000000000000001	IGLV3-1	9	0.0	0.0	0	0	0
IGHV4-34	16	4.7	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-39	14	3.6500000000000004	IGKV1D-13	9	0.15	0.12	0	0	0
IGHV4-39	17	2.2	IGLV1-40	11	0.0	0.0	0	0	0
IGHV4-39	14	2.85	IGLV2-18	10	0.12	0.09	0	0	0
IGHV4-39	17	4.9	IGKV1-NL1	9	0.07	0.04	0	0	0
IGHV4-39	14	2.0	IGKV4-1	9	0.1	0.06	0	0	0
IGHV4-39	17	4.15	IGKV4-1	8	0.05	0.01	0	0	0
IGHV4-39	17	0.7999999999999999	IGKV1-5	9	0.12	0.09	0	0	0
IGHV4-39	14	1.2999999999999998	IGKV3-11	10	0.08	0.04	0	0	0
IGHV3-21	13	0.7	IGLV3-1	10	0.03	0.02	0	0	0
IGHV4-39	14	1.6500000000000001	IGKV1-39	8	0.17	0.11	0	0	0
IGHV4-39	14	2.1500000000000004	IGKV1-39	8	0.21	0.16	0	0	0
IGHV3-21	13	2.6500000000000004	IGKV1-9	9	0.14	0.13	0	0	0
IGHV3-21	13	2.2500000000000004	IGKV3-11	9	0.08	0.04	0	0	0
IGHV3-21	13	1.9000000000000001	IGLV1-40	10	0.19	0.17	0	0	0
IGHV4-39	14	1.15	IGLV3-21	11	0.12	0.07	0	0	0
IGHV3-21	13	1.2500000000000002	IGLV1-47	11	0.13	0.1	0	0	0
IGHV4-39	14	3.8	IGKV1-39	9	0.11	0.06	0	0	0
IGHV4-39	14	2.8	IGLV2-11	10	0.15	0.13	0	0	0
IGHV3-21	13	1.6500000000000001	IGKV3-20	10	0.09	0.06	0	0	0
IGHV7-4-1	10	2.05	IGKV1-5	8	0.0	0.0	0	0	0
IGHV4-59	15	2.2	IGKV1-39	9	0.0	0.0	0	0	0
IGHV4-31	11	0.6	IGLV2-11	12	0.23	0.2	0	0	0
IGHV3-30	21	6.05	IGKV3D-20	9	0.0	0.0	0	0	0
IGHV4-4	14	3.0	IGKV3-11	9	0.23	0.17	0	0	0
IGHV3-74	12	2.45	IGLV3-1	10	0.0	0.0	0	0	0
IGHV4-34	14	2.1	IGKV1-39	10	0.0	0.0	0	0	0
IGHV4-61	12	3.85	IGLV1-36	11	0.0	0.0	0	0	0
IGHV2-70	13	1.1500000000000001	IGKV1-39	9	0.03	0.02	0	0	0
IGHV4-39	14	3.45	IGKV3-20	9	0.07	0.02	0	0	0
IGHV1-2	17	1.35	IGKV1-12	10	0.08	0.1	0	0	0
IGHV3-15	14	1.65	IGKV1-39	9	0.09	0.06	0	0	0
IGHV1-2	17	3.3000000000000003	IGLV1-40	11	0.14	0.11	0	0	0
IGHV3-15	14	0.9	IGLV1-51	12	0.12	0.09	0	0	0
IGHV3-15	14	2.3	IGKV3-20	9	0.15	0.12	0	0	0
IGHV3-15	14	2.3	IGKV3-20	9	0.09	0.05	0	0	0
IGHV3-15	14	2.4000000000000004	IGKV3-20	9	0.05	0.04	0	0	0
IGHV1-2	17	1.4500000000000004	IGLV1-44	11	0.09	0.09	0	0	0
IGHV3-15	14	2.05	IGKV1-39	9	0.1	0.07	0	0	0
IGHV1-2	17	2.5	IGLV3-1	10	0.15	0.16	0	0	0
IGHV3-15	14	1.75	IGLV3-1	9	0.08	0.05	0	0	0
IGHV1-2	17	3.3000000000000003	IGLV3-1	10	0.07	0.01	0	0	0
IGHV3-15	14	2.4000000000000004	IGKV1-5	8	0.18	0.13	0	0	0
IGHV1-2	17	3.3000000000000003	IGLV2-8	9	0.13	0.11	0	0	0
IGHV3-15	14	3.7	IGKV3-15	10	0.04	0.02	0	0	0
IGHV1-2	17	3.5	IGLV3-19	9	0.11	0.11	0	0	0
IGHV3-15	14	2.0	IGLV3-25	11	0.12	0.07	0	0	0
IGHV1-2	17	2.2500000000000004	IGKV3-15	8	0.16	0.16	0	0	0
IGHV1-2	17	3.7	IGLV3-1	9	0.11	0.1	0	0	0
IGHV4-59	17	3.6	IGKV3-20	9	0.18	0.16	0	0	0
IGHV4-59	17	3.6	IGKV3-20	9	0.18	0.16	0	0	0
IGHV3-7	14	2.35	IGKV1-6	9	0.09	0.05	0	0	0
IGHV3-9	15	2.7500000000000004	IGLV2-14	12	0.01	0.0	0	0	0
IGHV3-23	12	3.2	IGKV3-11	9	0.0	0.0	0	0	0
IGHV4-31	11	1.15	IGKV3-20	10	0.15	0.16	0	0	0
IGHV4-59	14	1.3	IGLV2-14	10	0.1	0.07	0	0	0
IGHV4-34	14	3.5	IGKV1-5	9	0.0	0.0	0	0	0
IGHV4-4	15	1.9	IGKV1-9	8	0.34	0.34	0	0	0
IGHV3-30-3	21	3.35	IGKV3-11	9	0.12	0.06	0	0	0
IGHV3-74	12	3.6500000000000004	IGKV3-15	9	0.0	0.0	0	0	0
IGHV3-15	14	0.8	IGKV4-1	9	0.12	0.11	0	0	0
IGHV1-2	17	2.3000000000000003	IGKV1-39	9	0.12	0.11	0	0	0
IGHV3-15	14	2.35	IGKV1-39	9	0.07	0.04	0	0	0
IGHV1-18	13	2.1	IGKV3-20	7	0.12	0.09	0	0	0
IGHV3-15	14	1.65	IGKV3-20	10	0.12	0.13	0	0	0
IGHV3-15	14	1.65	IGKV3-20	10	0.16	0.17	0	0	0
IGHV1-18	13	0.5	IGKV1-5	9	0.07	0.04	0	0	0
IGHV3-15	14	1.35	IGKV1-5	9	0.06	0.04	0	0	0
IGHV3-15	14	1.65	IGLV1-40	11	0.12	0.13	0	0	0
IGHV7-4-1	17	1.85	IGLV6-57	9	0.05	0.06	0	0	0
IGHV3-7	13	1.4000000000000004	IGKV1-5	9	0.11	0.1	0	0	0
IGHV3-15	14	1.25	IGKV1-16	9	0.12	0.1	0	0	0
IGHV3-15	14	1.5	IGKV1-39	10	0.05	0.02	0	0	0
IGHV3-15	14	1.4	IGKV1-39	10	0.12	0.09	0	0	0
IGHV5-51	13	1.75	IGLV3-10	11	0.08	0.07	0	0	0
IGHV5-10-1	17	3.4	IGKV3-15	11	0.0	0.0	0	0	0
IGHV3-73	20	4.999999999999999	IGLV2-11	10	0.0	0.0	0	0	0
IGHV3-9	20	1.75	IGLV1-44	11	0.03	0.01	0	0	0
IGHV5-10-1	17	1.75	IGLV1-44	12	0.07	0.05	0	0	0
IGHV3-9	20	2.1	IGKV1-27	10	0.03	0.01	0	0	0
IGHV3-9	20	1.35	IGKV1-27	10	0.02	0.02	0	0	0
IGHV5-10-1	17	2.0	IGKV1-39	9	0.11	0.11	0	0	0
IGHV6-1	13	3.1	IGLV1-44	11	0.0	0.0	0	0	0
IGHV3-72	15	2.9000000000000004	IGKV1-5	9	0.12	0.09	0	0	0
IGHV2-26	17	3.45	IGLV3-21	11	0.02	0.01	0	0	0
IGHV1-58	13	2.45	IGKV3-20	10	0.0	0.0	0	0	0
IGHV4-59	14	3.95	IGLV1-47	11	0.05	0.04	0	0	0
IGHV3-74	12	1.15	IGLV7-43	9	0.14	0.1	0	0	0
IGHV6-1	12	1.2000000000000002	IGKV1-33	9	0.0	0.0	0	0	0
IGHV4-34	20	1.5000000000000004	IGKV4-1	9	0.0	0.0	0	0	0
IGHV3-9	15	2.2	IGKV1-39	9	0.1	0.11	0	0	0
IGHV4-34	14	2.45	IGKV3-15	9	0.0	0.0	0	0	0
IGHV5-10-1	17	2.4	IGLV2-14	10	0.06	0.02	0	0	0
IGHV3-13	20	2.5000000000000004	IGKV3-15	14	0.11	0.1	0	0	0
IGHV3-13	20	3.2500000000000004	IGKV3-15	14	0.03	0.01	0	0	0
IGHV3-13	20	3.3500000000000005	IGKV3-15	14	0.04	0.02	0	0	0
IGHV3-13	20	2.9000000000000004	IGKV3-15	14	0.08	0.05	0	0	0
IGHV3-13	20	3.6500000000000004	IGKV3-15	14	0.11	0.1	0	0	0
IGHV5-10-1	17	2.0	IGLV2-8	10	0.09	0.1	0	0	0
IGHV3-23	20	3.95	IGKV1D-8	9	0.04	0.05	0	0	0
IGHV2-5	14	3.0	IGKV3-11	9	0.14	0.1	0	0	0
IGHV3-30	17	3.05	IGKV3-15	10	0.0	0.0	0	0	0
IGHV3-30	17	3.8000000000000003	IGLV2-14	10	0.06	0.05	0	0	0
IGHV2-5	14	1.65	IGLV3-21	11	0.1	0.09	0	0	0
IGHV2-5	14	2.05	IGLV3-21	11	0.08	0.09	0	0	0
IGHV2-5	14	1.65	IGLV3-21	11	0.06	0.05	0	0	0
IGHV2-5	14	1.2000000000000002	IGLV3-21	11	0.13	0.09	0	0	0
IGHV3-30	17	5.3	IGKV3-11	11	0.08	0.07	0	0	0
IGHV2-5	14	2.2	IGKV1-39	8	0.04	0.02	0	0	0
IGHV3-30	17	2.15	IGLV6-57	11	0.04	0.05	0	0	0
IGHV2-5	14	1.3	IGKV1-6	9	0.0	0.0	0	0	0
IGHV3-30	17	2.65	IGLV1-40	11	0.13	0.13	0	0	0
IGHV1-3	20	3.0	IGKV4-1	9	0.08	0.06	0	0	0
IGHV3-30-3	17	4.2	IGLV1-40	12	0.15	0.13	0	0	0
IGHV1-69	20	4.0	IGLV3-21	11	0.12	0.11	0	0	0
IGHV3-30-3	17	2.4000000000000004	IGLV1-47	11	0.06	0.04	0	0	0
IGHV4-39	20	5.1	IGKV3-20	9	0.04	0.04	0	0	0
IGHV3-30	15	3.5500000000000003	IGKV3-20	9	0.0	0.0	0	0	0
IGHV4-30-4	17	1.45	IGLV1-44	11	0.14	0.1	0	0	0
IGHV4-34	20	5.099999999999999	IGKV3-15	9	0.02	0.02	0	0	0
IGHV3-9	15	1.65	IGLV2-14	11	0.12	0.1	0	0	0
IGHV3-30	13	2.7	IGKV1-39	9	0.02	0.02	0	0	0
IGHV1-46	14	2.3000000000000003	IGLV2-23	11	0.0	0.0	0	0	0
IGHV4-59	16	2.0000000000000004	IGKV1-8	9	0.0	0.0	0	0	0
IGHV3-23	21	5.050000000000001	IGKV3-15	9	0.13	0.11	0	0	0
IGHV3-74	12	1.25	IGKV4-1	9	0.1	0.07	0	0	0
IGHV4-59	14	4.45	IGLV8-61	10	0.11	0.11	0	0	0
IGHV4-39	20	2.4000000000000004	IGLV3-1	10	0.04	0.02	0	0	0
IGHV3-30-3	17	2.85	IGKV1-39	9	0.09	0.09	0	0	0
IGHV4-39	20	4.6499999999999995	IGKV3-20	4	0.06	0.02	0	0	0
IGHV3-30-3	17	3.05	IGKV1-17	9	0.0	0.0	0	0	0
IGHV3-30-3	17	3.7	IGLV3-21	11	0.03	0.02	0	0	0
IGHV4-39	20	3.25	IGLV3-19	11	0.08	0.04	0	0	0
IGHV5-51	20	3.9000000000000004	IGLV2-23	11	0.0	0.0	0	0	0
IGHV3-30	17	2.95	IGLV3-1	9	0.27	0.23	0	0	0
IGHV3-30	17	2.750000000000001	IGKV2-30	10	0.02	0.01	0	0	0
IGHV4-59	13	3.4000000000000004	IGLV2-14	11	0.07	0.06	0	0	0
IGHV4-59	13	3.4000000000000004	IGLV2-14	11	0.07	0.06	0	0	0
IGHV5-51	20	1.6	IGKV1-5	9	0.14	0.13	0	0	0
IGHV5-51	20	3.5500000000000003	IGKV4-1	9	0.09	0.07	0	0	0
IGHV4-59	13	0.5	IGKV4-1	9	0.08	0.07	0	0	0
IGHV4-59	13	1.75	IGKV3-11	5	0.15	0.15	0	0	0
IGHV4-59	20	1.6500000000000001	IGKV2-24	10	0.11	0.09	0	0	0
IGHV4-59	14	2.65	IGLV1-40	11	0.09	0.06	0	0	0
IGHV3-23	13	1.1500000000000001	IGLV3-21	13	0.06	0.06	0	0	0
IGHV3-23	13	2.5500000000000003	IGKV1-39	9	0.06	0.02	0	0	0
IGHV4-59	14	3.15	IGKV3-20	10	0.04	0.04	0	0	0
IGHV4-59	18	3.6500000000000004	IGLV4-69	9	0.0	0.0	0	0	0
IGHV1-18	20	4.799999999999999	IGKV2D-29	9	0.05	0.0	0	0	0
IGHV3-48	16	3.8000000000000003	IGLV1-40	10	0.0	0.0	0	0	0
IGHV3-30-3	11	1.8000000000000003	IGLV2-11	9	0.0	0.0	0	0	0
IGHV4-30-4	10	0.4	IGLV4-69	9	0.0	0.0	0	0	0
IGHV3-23	21	2.0500000000000003	IGKV1-9	9	0.1	0.05	0	0	0
IGHV3-30	15	3.6500000000000004	IGLV7-46	11	0.05	0.04	0	0	0
IGHV4-59	14	0.30000000000000004	IGKV1-39	9	0.14	0.11	0	0	0
IGHV4-34	10	1.7000000000000004	IGLV1-47	11	0.04	0.05	0	0	0
IGHV1-46	14	2.7	IGLV2-23	10	0.0	0.0	0	0	0
IGHV4-59	14	3.55	IGKV1-33	9	0.06	0.05	0	0	0
IGHV3-23	13	1.1	IGLV1-51	11	0.17	0.12	0	0	0
IGHV4-59	14	3.2	IGKV3-20	9	0.05	0.04	0	0	0
IGHV3-23	13	1.6500000000000001	IGKV1-6	9	0.05	0.04	0	0	0
IGHV4-59	14	3.0500000000000003	IGKV4-1	9	0.14	0.11	0	0	0
IGHV4-59	17	4.15	IGKV3-15	8	0.16	0.15	0	0	0
IGHV4-59	14	3.6	IGLV8-61	10	0.11	0.09	0	0	0
IGHV4-59	17	2.4	IGKV3-15	10	0.08	0.07	0	0	0
IGHV4-59	17	3.0000000000000004	IGKV3-11	9	0.14	0.11	0	0	0
IGHV4-59	14	2.2	IGKV4-1	9	0.05	0.04	0	0	0
IGHV4-59	17	3.9	IGLV2-8	11	0.15	0.11	0	0	0
IGHV4-59	14	1.25	IGKV3-20	9	0.16	0.13	0	0	0
IGHV4-59	17	2.2	IGKV1-33	9	0.12	0.07	0	0	0
IGHV4-59	14	2.3	IGKV3-15	8	0.0	0.0	0	0	0
IGHV4-59	17	5.2	IGLV2-14	10	0.08	0.05	0	0	0
IGHV4-59	14	1.85	IGKV1-5	9	0.05	0.05	0	0	0
IGHV4-59	17	5.7	IGKV1-16	9	0.06	0.05	0	0	0
IGHV4-59	14	2.85	IGLV2-14	10	0.08	0.06	0	0	0
IGHV4-59	14	3.4000000000000004	IGKV1-39	9	0.06	0.04	0	0	0
IGHV4-59	18	2.0	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-23	10	0.5	IGLV8-61	10	0.2	0.11	0	0	0
IGHV3-30-3	15	3.4	IGLV1-40	11	0.0	0.0	0	0	0
IGHV1-18	20	1.7500000000000002	IGLV7-46	10	0.16	0.15	0	0	0
IGHV3-15	13	1.65	IGLV9-49	13	0.0	0.0	0	0	0
IGHV4-59	10	1.05	IGKV4-1	10	0.0	0.0	0	0	0
IGHV3-23	21	3.25	IGKV4-1	9	0.08	0.07	0	0	0
IGHV3-21	14	2.6	IGLV6-57	10	0.09	0.07	0	0	0
IGHV3-48	16	2.1000000000000005	IGLV1-51	11	0.0	0.0	0	0	0
IGHV4-59	14	2.1	IGLV1-51	12	0.0	0.0	0	0	0
IGHV4-59	14	2.4000000000000004	IGLV8-61	10	0.03	0.02	0	0	0
IGHV4-59	17	4.2	IGLV2-14	10	0.02	0.01	0	0	0
IGHV4-59	14	1.8	IGKV3-20	9	0.13	0.1	0	0	0
IGHV4-59	17	2.8	IGLV1-47	11	0.05	0.02	0	0	0
IGHV4-59	14	3.2	IGKV3-20	10	0.15	0.1	0	0	0
IGHV4-59	14	3.6000000000000005	IGKV3-20	10	0.11	0.06	0	0	0
IGHV4-59	14	1.65	IGLV3-9	9	0.03	0.04	0	0	0
IGHV4-59	17	2.0	IGKV3-20	9	0.14	0.12	0	0	0
IGHV4-59	14	3.7	IGKV3-20	10	0.19	0.13	0	0	0
IGHV4-59	17	2.9000000000000004	IGKV1-39	9	0.05	0.02	0	0	0
IGHV4-59	14	3.0000000000000004	IGKV3-20	9	0.0	0.0	0	0	0
IGHV4-59	13	2.05	IGKV1-5	8	0.08	0.07	0	0	0
IGHV4-59	14	2.4	IGKV2-28	8	0.09	0.09	0	0	0
IGHV3-30-3	13	3.95	IGKV3-11	8	0.01	0.01	0	0	0
IGHV4-59	14	1.9500000000000002	IGKV3-15	9	0.1	0.05	0	0	0
IGHV3-33	13	4.199999999999999	IGLV2-11	10	0.01	0.01	0	0	0
IGHV3-74	20	3.3000000000000003	IGKV1-12	9	0.04	0.04	0	0	0
IGHV3-33	13	2.5500000000000003	IGLV3-9	11	0.09	0.06	0	0	0
IGHV3-23	12	1.7	IGKV3-11	9	0.08	0.06	0	0	0
IGHV3-33	12	2.45	IGKV3-20	9	0.0	0.0	0	0	0
IGHV1-18	11	2.25	IGKV1-NL1	9	0.12	0.13	0	0	0
IGHV3-15	13	1.35	IGLV5-45	9	0.0	0.0	0	0	0
IGHV4-38-2	17	2.8000000000000003	IGLV4-69	9	0.06	0.04	0	0	0
IGHV3-30	15	1.2500000000000002	IGKV3-11	9	0.0	0.0	0	0	0
IGHV3-49	16	3.35	IGLV3-1	9	0.0	0.0	0	0	0
IGHV3-72	10	0.4	IGKV1-17	9	0.14	0.11	0	0	0
IGHV3-21	14	3.35	IGKV1-33	8	0.0	0.0	0	0	0
IGHV4-59	14	1.8	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-23	21	2.95	IGKV3-11	9	0.23	0.17	0	0	0
IGHV4-59	21	5.1499999999999995	IGKV3-20	9	0.0	0.0	0	0	0
IGHV3-53	12	2.1	IGKV1-39	8	0.07	0.06	0	0	0
IGHV4-59	18	3.4	IGLV3-21	11	0.0	0.0	0	0	0
IGHV3-33	18	4.75	IGKV1-8	9	0.0	0.0	0	0	0
IGHV1-18	14	2.25	IGLV1-40	13	0.12	0.1	0	0	0
IGHV3-23	11	0.4	IGLV3-25	11	0.12	0.12	0	0	0
IGHV4-34	23	2.5000000000000004	IGKV1-39	9	0.09	0.05	0	0	0
IGHV4-34	23	2.5000000000000004	IGKV1-39	9	0.09	0.05	0	0	0
IGHV4-34	23	2.5000000000000004	IGKV1-39	9	0.09	0.05	0	0	0
IGHV3-49	13	3.1	IGKV1-33	9	0.0	0.0	0	0	0
IGHV4-31	17	2.0000000000000004	IGKV1-39	9	0.09	0.07	0	0	0
IGHV3-11	19	6.3	IGKV1-39	9	0.08	0.04	0	0	0
IGHV3-23	12	1.75	IGKV3-15	9	0.13	0.1	0	0	0
IGHV7-4-1	13	3.1	IGLV1-51	11	0.27	0.21	0	0	0
IGHV3-23	12	1.2500000000000002	IGKV1-27	9	0.05	0.04	0	0	0
IGHV7-4-1	13	2.1	IGKV3-11	5	0.11	0.07	0	0	0
IGHV7-4-1	13	2.5000000000000004	IGKV3-15	9	0.15	0.13	0	0	0
IGHV3-23	12	2.2	IGKV3-11	9	0.12	0.07	0	0	0
IGHV3-15	13	3.45	IGKV3D-15	8	0.19	0.17	0	0	0
IGHV3-23	12	1.75	IGLV8-61	10	0.12	0.11	0	0	0
IGHV3-66	13	1.1	IGKV2-28	9	0.21	0.18	0	0	0
IGHV3-23	12	0.7	IGLV8-61	10	0.09	0.05	0	0	0
IGHV3-23	12	3.45	IGKV3-15	9	0.12	0.09	0	0	0
IGHV4-31	13	1.55	IGKV1-33	7	0.12	0.1	0	0	0
IGHV3-23	12	1.05	IGKV1-16	9	0.12	0.06	0	0	0
IGHV3-66	13	0.6	IGLV7-46	10	0.17	0.12	0	0	0
IGHV3-23	12	0.7999999999999999	IGKV2-24	9	0.12	0.06	0	0	0
IGHV3-66	13	2.0500000000000003	IGKV1-39	9	0.16	0.15	0	0	0
IGHV3-33	13	2.1500000000000004	IGKV2-30	10	0.16	0.11	0	0	0
IGHV3-23	12	0.95	IGKV3-11	9	0.07	0.05	0	0	0
IGHV3-33	13	0.7999999999999999	IGLV3-10	11	0.05	0.04	0	0	0
IGHV1-2	18	2.0	IGKV2-28	9	0.11	0.13	0	0	0
IGHV4-34	10	0.30000000000000004	IGLV1-51	11	0.0	0.0	0	0	0
IGHV5-51	16	1.4	IGKV1D-8	9	0.0	0.0	0	0	0
IGHV1-18	11	0.95	IGKV3-15	9	0.12	0.11	0	0	0
IGHV3-23	21	2.05	IGLV2-14	11	0.05	0.02	0	0	0
IGHV4-59	21	4.6499999999999995	IGKV1-8	9	0.0	0.0	0	0	0
IGHV3-33	12	3.2	IGKV3-20	10	0.0	0.0	0	0	0
IGHV3-21	14	2.35	IGKV4-1	9	0.18	0.15	0	0	0
IGHV3-23	12	0.95	IGKV3-11	9	0.08	0.06	0	0	0
IGHV3-23	12	0.95	IGKV3-11	9	0.04	0.04	0	0	0
IGHV3-48	13	2.65	IGKV3-20	9	0.06	0.02	0	0	0
IGHV3-48	13	2.4	IGKV3-20	9	0.1	0.07	0	0	0
IGHV3-23	12	1.95	IGKV2-24	9	0.1	0.07	0	0	0
IGHV3-23	12	0.8	IGKV3-20	9	0.18	0.15	0	0	0
IGHV3-48	13	2.5500000000000003	IGKV3-20	9	0.06	0.07	0	0	0
IGHV3-23	12	1.8000000000000003	IGKV3-11	9	0.2	0.17	0	0	0
IGHV3-48	13	4.5	IGKV3-20	9	0.09	0.02	0	0	0
IGHV4-31	13	3.2	IGKV3-15	9	0.09	0.07	0	0	0
IGHV3-23	12	1.85	IGKV1-5	9	0.05	0.01	0	0	0
IGHV3-23	12	3.1	IGKV3-20	9	0.1	0.06	0	0	0
IGHV3-48	17	1.9000000000000001	IGLV1-40	11	0.0	0.0	0	0	0
IGHV3-23	12	1.9000000000000001	IGKV3-15	9	0.13	0.1	0	0	0
IGHV3-48	17	3.95	IGKV3-11	9	0.1	0.05	0	0	0
IGHV3-23	12	1.8	IGKV1-12	9	0.13	0.09	0	0	0
IGHV3-48	17	3.2	IGKV3-20	9	0.04	0.04	0	0	0
IGHV3-23	12	2.95	IGLV2-11	10	0.07	0.04	0	0	0
IGHV3-48	17	4.65	IGLV3-21	12	0.09	0.05	0	0	0
IGHV3-23	12	1.8	IGKV1-39	9	0.0	0.0	0	0	0
IGHV3-48	17	3.3	IGKV4-1	10	0.08	0.06	0	0	0
IGHV1-2	18	3.7	IGLV1-51	11	0.12	0.12	0	0	0
IGHV4-34	10	2.15	IGLV5-45	9	0.0	0.0	0	0	0
